Chrom	Start	End	Bailey	C431	C99R	CC41	CC477	CC812	Florida07	GA12Y	GPNCWS17	Georganic	IAC322	ICG1471	Lariat	Marc1	NC94022	NMVal.1	NMVal.2	TifNV	York
chr17	80040000	80050000	2	2	2	2	4	2	1	2	2	2	1	6	2	2	2	4	2	2	2
chr17	80050000	80060000	0	0	0	0	6	0	0	0	0	0	0	6	0	0	0	5	0	0	0
chr17	80060000	80070000	0	0	0	0	5	0	0	0	0	0	0	6	0	0	0	5	0	0	0
chr17	80070000	80080000	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	5	0	0	0
chr17	80080000	80090000	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
chr17	80090000	80100000	0	0	0	0	5	0	0	0	0	0	0	4	0	0	0	7	0	0	0
chr17	80100000	80110000	1	0	0	1	3	0	0	0	0	0	0	3	0	0	1	6	0	0	0
chr17	80110000	80120000	0	0	0	0	4	0	0	0	0	0	0	4	0	0	0	2	0	0	0
chr17	80120000	80130000	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	1	0	0	0
chr17	80130000	80140000	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	5	0	0	0
chr17	80140000	80150000	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	3	0	0	0
chr17	80150000	80160000	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0
chr17	80160000	80170000	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	6	0	0	0
chr17	80170000	80180000	0	0	0	0	6	0	0	0	0	0	0	6	0	0	0	2	0	0	0
chr17	80180000	80190000	0	0	0	0	4	0	0	0	0	0	0	4	0	0	0	5	0	0	0
chr17	80190000	80200000	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	5	0	0	0
chr17	80200000	80210000	0	1	0	0	3	0	0	0	0	1	0	3	0	0	0	5	1	0	0
chr17	80210000	80220000	0	0	0	0	4	0	0	0	0	0	0	3	0	0	0	3	0	0	0
chr17	80220000	80230000	0	0	0	0	7	0	0	0	0	0	0	7	0	0	0	6	0	0	0
chr17	80230000	80240000	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	1	0	0	0
chr17	80240000	80250000	0	0	0	0	5	0	0	0	0	0	0	5	0	0	0	3	0	0	0
chr17	80250000	80260000	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	5	0	0	0
chr17	80260000	80270000	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	4	0	0	0
chr17	80270000	80280000	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	4	0	0	0
chr17	80280000	80290000	0	0	0	0	5	1	0	0	0	0	0	5	0	0	0	4	0	0	0
chr17	80290000	80300000	0	0	0	0	4	0	0	0	0	0	0	4	0	0	0	4	0	0	1
chr17	80300000	80310000	0	0	0	0	4	1	0	0	0	0	0	4	0	0	0	4	0	0	0
chr17	80310000	80320000	1	1	1	0	4	1	1	1	1	1	1	3	1	1	1	5	1	1	1
chr17	80320000	80330000	0	0	0	0	6	1	1	0	0	0	0	5	0	0	0	5	0	0	0
chr17	80330000	80340000	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	4	0	0	0
chr17	80340000	80350000	0	0	0	0	4	0	0	0	0	0	0	4	0	0	0	6	0	0	0
chr17	80350000	80360000	0	0	0	0	5	0	0	0	0	0	0	4	0	0	0	1	0	0	0
chr17	80360000	80370000	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0
chr17	80370000	80380000	0	0	0	0	8	1	0	0	0	0	1	8	0	0	0	8	0	0	0
chr17	80380000	80390000	0	0	0	0	5	0	0	0	0	0	0	4	0	0	0	4	0	0	0
chr17	80390000	80400000	0	1	0	0	3	1	0	0	0	0	0	3	0	0	0	4	0	0	0
chr17	80400000	80410000	0	0	1	0	3	0	0	1	0	0	0	3	0	0	0	3	0	0	0
chr17	80410000	80420000	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	2	0	0	0
chr17	80420000	80430000	1	1	1	1	3	1	1	1	1	1	1	4	1	1	1	4	5	1	1
chr17	80430000	80440000	0	1	0	0	5	0	0	0	0	0	0	5	0	0	0	7	0	0	0
chr17	80440000	80450000	0	0	0	0	7	0	0	0	0	0	1	7	0	0	0	4	0	0	0
chr17	80450000	80460000	0	0	0	0	3	0	0	0	0	0	0	4	0	0	0	4	0	0	0
chr17	80460000	80470000	2	1	1	2	4	3	1	1	1	0	1	4	1	1	1	4	1	1	1
chr17	80470000	80480000	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	3	0	0	0
chr17	80480000	80490000	0	1	0	0	7	0	0	0	0	0	0	7	0	0	0	5	1	0	0
chr17	80490000	80500000	0	1	0	0	2	0	0	0	0	0	0	3	0	0	0	4	0	0	0
chr17	80500000	80510000	0	0	0	0	6	0	0	0	0	1	0	6	0	0	0	5	0	0	0
chr17	80510000	80520000	2	2	2	2	13	3	2	2	2	2	2	13	2	2	2	14	2	2	2
chr17	80520000	80530000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	80530000	80540000	0	0	0	0	4	0	0	0	0	0	0	4	0	0	0	6	0	0	0
chr17	80540000	80550000	0	0	0	0	4	0	0	0	0	0	0	5	0	0	0	2	0	0	0
chr17	80550000	80560000	0	0	0	0	5	1	0	0	0	1	0	5	0	0	1	7	0	0	0
chr17	80560000	80570000	0	0	0	0	4	0	0	0	0	0	0	4	0	0	0	5	0	0	0
chr17	80570000	80580000	1	1	1	1	2	1	0	1	1	0	1	2	0	1	0	2	1	1	1
chr17	80580000	80590000	0	0	0	0	7	0	0	0	0	0	0	7	0	0	0	4	0	0	0
chr17	80590000	80600000	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	4	0	0	0
chr17	80600000	80610000	0	0	0	0	6	0	0	0	0	0	0	6	0	0	0	6	0	0	0
chr17	80610000	80620000	0	0	0	0	4	0	0	0	0	0	0	4	0	0	0	4	0	1	0
chr17	80620000	80630000	0	0	0	0	5	0	1	0	0	0	0	5	0	0	0	1	0	0	0
chr17	80630000	80640000	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	4	0	0	0
chr17	80640000	80650000	2	1	1	2	5	1	1	1	1	1	1	5	1	1	2	7	1	1	1
chr17	80650000	80660000	127	127	127	127	131	127	127	127	127	127	127	131	127	127	127	131	127	127	127
chr17	80660000	80670000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	80670000	80680000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	80680000	80690000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	80690000	80700000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	80700000	80710000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	80710000	80720000	194	194	194	194	194	194	194	194	194	194	194	194	194	194	194	196	194	194	194
chr17	80720000	80730000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	80730000	80740000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	80740000	80750000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	80750000	80760000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	80760000	80770000	303	303	304	303	306	303	304	304	303	303	303	306	303	303	303	304	304	304	303
chr17	80770000	80780000	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	3	0	0	0
chr17	80780000	80790000	0	0	0	0	3	0	1	0	0	0	0	3	0	0	0	3	0	0	0
chr17	80790000	80800000	0	0	0	0	5	0	0	0	0	0	0	4	0	0	1	9	0	0	0
chr17	80800000	80810000	0	0	0	0	5	0	0	0	0	0	0	5	0	0	0	4	0	0	0
chr17	80810000	80820000	0	0	0	0	4	0	0	0	0	0	0	4	0	0	0	2	0	0	0
chr17	80820000	80830000	0	0	0	1	3	0	0	0	0	0	0	2	1	0	0	2	0	0	0
chr17	80830000	80840000	0	0	0	0	4	0	0	0	0	0	0	4	0	0	0	3	0	0	0
chr17	80840000	80850000	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
chr17	80850000	80860000	0	0	0	0	3	0	0	0	0	0	0	4	0	0	0	4	0	0	0
chr17	80860000	80870000	0	0	0	0	5	0	0	0	0	0	0	5	0	0	0	3	0	0	0
chr17	80870000	80880000	1	0	1	1	10	1	1	0	0	0	1	10	1	0	1	8	1	1	1
chr17	80880000	80890000	1	1	1	1	6	1	1	1	1	1	1	6	1	1	1	4	1	1	1
chr17	80890000	80900000	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	4	0	0	0
chr17	80900000	80910000	0	0	0	0	4	0	0	0	0	0	0	4	0	0	0	4	0	1	0
chr17	80910000	80920000	1	1	2	1	4	1	2	2	1	1	1	4	1	1	1	5	2	2	1
chr17	80920000	80930000	1	1	1	1	7	1	1	1	1	1	1	7	2	1	1	6	1	1	1
chr17	80930000	80940000	0	0	0	0	7	0	0	0	0	0	0	7	0	0	0	11	0	0	0
chr17	80940000	80950000	0	0	0	0	6	1	0	0	0	0	0	5	0	0	0	4	0	0	0
chr17	80950000	80960000	0	0	0	0	3	0	0	0	0	0	0	4	0	0	0	1	0	0	0
chr17	80960000	80970000	0	0	0	0	3	1	0	0	0	0	0	3	0	0	0	2	0	0	0
chr17	80970000	80980000	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	4	0	0	0
chr17	80980000	80990000	1	1	1	1	4	1	1	1	1	1	1	4	1	1	1	4	1	1	1
chr17	80990000	81000000	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	6	0	0	0
chr17	81000000	81010000	0	0	0	0	6	0	0	0	0	0	0	7	0	0	0	6	0	0	0
chr17	81010000	81020000	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
chr17	81020000	81030000	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
chr17	81030000	81040000	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0
chr17	81040000	81050000	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	7	0	0	0
chr17	81050000	81060000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
chr17	81060000	81070000	0	1	0	0	5	0	0	0	1	0	0	7	0	0	0	7	0	0	0
chr17	81070000	81080000	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	2	0	0	0
chr17	81080000	81090000	0	1	0	0	5	0	0	0	0	0	0	5	0	0	0	5	0	0	0
chr17	81090000	81100000	0	0	0	0	4	1	0	0	0	0	0	4	0	0	0	3	0	0	0
chr17	81100000	81110000	0	0	0	0	4	1	0	0	0	0	0	4	0	0	0	2	0	0	0
chr17	81110000	81120000	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	3	0	0	0
chr17	81120000	81130000	0	0	0	0	8	1	0	0	0	1	0	8	0	0	0	3	0	0	0
chr17	81130000	81140000	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	2	0	0	0
chr17	81140000	81150000	0	0	0	0	13	0	0	0	0	0	0	13	0	0	0	8	0	0	0
chr17	81150000	81160000	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
chr17	81160000	81170000	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	5	0	0	0
chr17	81170000	81180000	0	0	0	0	4	0	0	0	0	0	0	4	0	0	0	5	0	0	0
chr17	81180000	81190000	0	0	0	0	4	0	0	0	0	0	0	4	0	0	0	4	0	0	0
chr17	81190000	81200000	0	0	0	0	5	0	0	0	0	0	0	5	0	0	0	4	0	0	0
chr17	81200000	81210000	0	0	0	0	5	0	0	0	0	0	0	4	0	0	0	6	0	0	0
chr17	81210000	81220000	0	0	0	0	4	1	0	0	0	0	0	4	0	0	0	5	0	0	0
chr17	81220000	81230000	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	4	0	1	0
chr17	81230000	81240000	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	3	0	0	0
chr17	81240000	81250000	0	0	1	0	6	1	1	1	1	0	1	6	1	1	1	8	0	0	1
chr17	81250000	81260000	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	2	0	0	0
chr17	81260000	81270000	0	0	0	0	7	0	0	0	0	0	0	6	0	0	0	5	0	0	1
chr17	81270000	81280000	0	1	0	0	6	0	0	0	0	0	0	6	0	0	0	5	0	0	0
chr17	81280000	81290000	0	1	0	0	2	0	0	0	0	0	0	2	0	0	0	3	0	0	0
chr17	81290000	81300000	0	2	0	0	5	1	1	1	0	1	0	5	0	0	0	3	0	0	0
chr17	81300000	81310000	0	2	1	0	5	0	0	1	0	0	0	6	0	0	0	4	0	0	1
chr17	81310000	81320000	0	0	0	0	8	0	0	0	0	0	0	7	0	0	0	3	0	0	0
chr17	81320000	81330000	2	2	2	2	8	2	2	2	2	2	2	7	2	2	2	6	2	2	2
chr17	81330000	81340000	0	0	0	0	6	0	0	0	0	0	0	7	0	0	0	5	0	0	0
chr17	81340000	81350000	0	0	0	0	4	0	0	0	0	0	0	5	0	0	0	3	0	0	0
chr17	81350000	81360000	0	0	0	0	2	0	0	1	0	0	0	2	0	0	0	4	0	0	0
chr17	81360000	81370000	0	0	0	0	3	0	0	0	0	0	0	4	0	0	0	2	0	0	0
chr17	81370000	81380000	0	0	0	0	4	0	0	0	0	0	0	4	0	0	0	4	0	0	0
chr17	81380000	81390000	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	6	0	0	0
chr17	81390000	81400000	0	0	0	0	2	0	0	0	0	0	0	4	0	0	0	2	0	0	0
chr17	81400000	81410000	0	0	0	0	6	0	0	0	0	0	0	6	0	0	0	7	0	0	0
chr17	81410000	81420000	0	0	0	0	2	1	0	0	0	0	0	2	0	0	0	2	0	0	0
chr17	81420000	81430000	0	0	0	0	4	0	1	0	0	0	0	4	0	0	0	6	0	0	0
chr17	81430000	81440000	0	0	0	0	8	0	0	0	0	0	0	7	1	0	0	6	0	0	0
chr17	81440000	81450000	0	0	0	0	6	0	0	0	0	0	0	6	0	0	0	6	0	0	0
chr17	81450000	81460000	1	1	1	1	4	1	1	1	1	1	1	3	1	1	1	2	1	1	1
chr17	81460000	81470000	0	0	0	0	4	0	0	0	0	0	0	2	0	0	0	3	0	0	0
chr17	81470000	81480000	0	1	0	0	5	0	0	0	0	0	0	6	0	0	0	1	0	0	0
chr17	81480000	81490000	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	6	0	0	0
chr17	81490000	81500000	1	0	1	1	6	1	1	1	1	1	1	6	1	1	1	6	1	1	1
chr17	81500000	81510000	0	0	0	0	4	0	0	0	0	0	0	4	0	0	0	4	0	0	0
chr17	81510000	81520000	0	0	0	0	4	0	0	0	0	0	0	3	0	0	0	2	0	0	0
chr17	81520000	81530000	0	0	0	0	6	0	0	0	0	0	0	5	0	0	0	4	0	0	0
chr17	81530000	81540000	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	3	0	0	0
chr17	81540000	81550000	0	0	0	0	5	0	0	0	0	0	0	5	0	0	0	3	0	0	0
chr17	81550000	81560000	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
chr17	81560000	81570000	0	0	0	0	3	0	1	0	0	0	0	3	0	0	0	3	1	1	0
chr17	81570000	81580000	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0
chr17	81580000	81590000	0	0	0	0	4	0	0	0	0	0	0	5	0	0	0	7	0	0	0
chr17	81590000	81600000	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	3	0	0	0
chr17	81600000	81610000	1	1	0	0	1	0	0	0	0	0	0	2	1	0	1	3	1	0	0
chr17	81610000	81620000	0	1	0	0	8	0	0	0	0	0	0	9	0	0	0	2	0	0	0
chr17	81620000	81630000	0	0	0	0	4	0	0	0	0	0	0	4	0	0	0	3	0	0	0
chr17	81630000	81640000	0	1	0	0	2	0	0	0	0	0	0	2	0	0	0	2	0	0	0
chr17	81640000	81650000	0	2	0	0	2	0	0	0	0	0	0	2	0	0	0	2	0	0	0
chr17	81650000	81660000	0	4	0	0	3	0	0	0	0	0	0	3	0	0	0	5	0	0	0
chr17	81660000	81670000	0	0	0	0	2	1	0	0	0	0	0	3	0	0	0	4	0	0	0
chr17	81670000	81680000	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	3	0	0	0
chr17	81680000	81690000	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0
chr17	81690000	81700000	0	0	0	0	4	0	0	0	0	0	0	6	0	0	0	4	0	0	0
chr17	81700000	81710000	0	0	0	0	5	0	0	0	0	0	0	5	0	0	0	5	0	0	0
chr17	81710000	81720000	0	0	0	0	4	0	0	0	0	0	0	4	0	0	0	5	0	0	0
chr17	81720000	81730000	0	0	0	0	4	0	0	0	0	0	0	4	0	0	0	5	0	0	0
chr17	81730000	81740000	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	4	0	0	0
chr17	81740000	81750000	0	0	0	0	2	0	1	0	0	1	0	2	0	0	0	3	0	0	0
chr17	81750000	81760000	0	0	0	0	3	1	0	0	0	0	0	4	0	0	0	4	0	0	0
chr17	81760000	81770000	0	0	0	0	4	0	0	0	0	0	0	4	0	0	0	6	0	0	0
chr17	81770000	81780000	1	0	0	1	5	0	0	0	0	0	0	5	0	0	1	3	0	0	0
chr17	81780000	81790000	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	3	0	0	0
chr17	81790000	81800000	0	0	0	0	13	0	0	0	0	0	0	13	0	0	0	6	0	0	0
chr17	81800000	81810000	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	5	0	0	0
chr17	81810000	81820000	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	3	0	0	0
chr17	81820000	81830000	0	0	0	0	8	0	0	0	0	0	0	7	0	0	0	5	0	0	0
chr17	81830000	81840000	0	1	0	0	4	0	0	0	0	0	0	4	0	0	0	5	0	0	0
chr17	81840000	81850000	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	5	0	0	0
chr17	81850000	81860000	0	0	0	0	5	1	0	0	0	0	0	6	0	0	0	7	0	0	0
chr17	81860000	81870000	1	1	1	1	8	1	1	1	1	1	1	10	1	1	1	16	1	1	1
chr17	81870000	81880000	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	4	0	0	0
chr17	81880000	81890000	0	0	0	0	6	1	0	0	1	0	0	5	0	0	0	9	0	0	0
chr17	81890000	81900000	0	0	0	0	7	0	0	0	0	0	0	7	0	0	0	10	0	0	0
chr17	81900000	81910000	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	1	0	0	0
chr17	81910000	81920000	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	2	0	0	0
chr17	81920000	81930000	0	0	0	0	8	0	0	0	0	0	0	8	0	0	0	5	0	0	0
chr17	81930000	81940000	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	3	0	0	0
chr17	81940000	81950000	0	0	0	0	5	1	0	0	0	0	0	5	0	0	0	2	0	0	0
chr17	81950000	81960000	0	0	0	0	3	0	0	1	0	0	0	3	0	0	0	3	0	0	0
chr17	81960000	81970000	8	8	8	8	12	8	8	8	8	8	8	12	8	8	8	14	8	8	8
chr17	81970000	81980000	0	0	0	0	6	0	0	0	0	0	0	6	0	0	0	6	0	0	0
chr17	81980000	81990000	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	7	0	0	0
chr17	81990000	82000000	0	0	0	0	6	0	0	0	0	0	0	6	0	0	0	4	0	0	0
chr17	82000000	82010000	0	0	0	0	2	1	0	0	0	0	1	2	0	0	0	2	0	0	0
chr17	82010000	82020000	0	0	0	0	4	1	0	0	0	0	0	4	0	0	0	1	0	0	0
chr17	82020000	82030000	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	2	0	0	0
chr17	82030000	82040000	1	1	1	1	6	1	1	1	1	1	1	7	1	1	1	6	0	1	1
chr17	82040000	82050000	3	3	3	3	10	3	3	3	3	3	3	10	3	3	3	12	3	3	3
chr17	82050000	82060000	0	1	1	0	5	1	1	1	1	1	1	4	1	1	0	34	1	1	1
chr17	82060000	82070000	1	1	1	1	9	2	1	1	1	2	2	9	1	2	1	13	2	2	1
chr17	82070000	82080000	0	0	0	0	8	1	0	0	0	0	0	6	0	0	0	4	0	0	0
chr17	82080000	82090000	0	0	0	0	4	1	0	0	0	0	0	4	0	0	0	3	0	0	0
chr17	82090000	82100000	0	0	0	0	6	0	0	0	0	0	0	7	0	0	0	7	0	0	0
chr17	82100000	82110000	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
chr17	82110000	82120000	0	0	0	0	5	1	0	0	0	0	0	5	0	0	0	7	0	0	0
chr17	82120000	82130000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
chr17	82130000	82140000	0	0	0	0	4	0	0	0	0	0	0	4	0	0	0	4	0	0	0
chr17	82140000	82150000	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	3	1	1	1
chr17	82150000	82160000	0	0	0	0	7	0	0	0	0	0	0	7	0	0	0	5	0	0	1
chr17	82160000	82170000	0	0	0	0	2	2	0	0	0	0	0	2	0	0	0	1	0	0	0
chr17	82170000	82180000	1	1	1	1	1	3	1	1	0	0	0	1	1	1	0	2	1	1	1
chr17	82180000	82190000	0	0	0	0	4	1	0	0	0	0	0	4	0	0	0	3	0	0	0
chr17	82190000	82200000	0	0	0	0	4	0	0	0	0	0	0	4	0	0	0	1	0	0	0
chr17	82200000	82210000	0	0	0	0	7	0	0	0	0	0	0	6	0	0	0	5	0	0	0
chr17	82210000	82220000	0	0	0	0	2	1	0	0	0	0	0	2	0	0	0	4	0	0	0
chr17	82220000	82230000	0	1	0	0	2	1	0	0	0	0	0	2	0	0	0	1	0	0	0
chr17	82230000	82240000	0	0	0	0	4	0	0	0	0	0	0	4	0	0	0	2	0	0	0
chr17	82240000	82250000	0	0	0	0	5	0	0	0	0	0	0	5	0	0	0	5	0	1	0
chr17	82250000	82260000	0	0	0	0	6	0	0	0	0	0	0	5	0	0	0	4	0	0	0
chr17	82260000	82270000	0	0	0	0	2	1	0	0	0	0	0	2	0	0	0	4	0	0	0
chr17	82270000	82280000	0	0	0	0	4	1	0	0	0	0	0	4	0	0	0	3	0	0	0
chr17	82280000	82290000	0	0	0	0	6	0	0	0	0	0	0	6	0	0	0	7	0	0	0
chr17	82290000	82300000	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	8	0	0	0
chr17	82300000	82310000	0	0	0	0	5	1	0	0	0	0	0	5	0	0	0	4	0	0	0
chr17	82310000	82320000	0	0	0	0	7	1	1	0	0	0	0	6	0	0	0	6	0	0	0
chr17	82320000	82330000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
chr17	82330000	82340000	0	0	0	0	4	0	0	0	0	0	0	4	0	0	0	7	0	0	0
chr17	82340000	82350000	0	0	0	0	3	1	0	0	0	0	0	3	0	0	0	3	0	0	0
chr17	82350000	82360000	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0
chr17	82360000	82370000	4	4	4	4	8	4	4	4	4	4	4	8	4	4	4	9	4	4	4
chr17	82370000	82380000	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
chr17	82380000	82390000	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
chr17	82390000	82400000	0	0	0	0	5	0	0	0	0	0	0	5	0	0	0	2	0	0	0
chr17	82400000	82410000	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	6	0	0	0
chr17	82410000	82420000	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	3	0	0	0
chr17	82420000	82430000	1	1	1	1	9	3	1	1	1	1	1	9	1	1	1	10	1	1	1
chr17	82430000	82440000	0	0	0	0	4	0	0	0	0	0	0	3	0	0	0	6	0	0	0
chr17	82440000	82450000	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0
chr17	82450000	82460000	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	3	0	0	0
chr17	82460000	82470000	0	1	0	0	6	0	1	0	0	0	0	6	0	0	0	5	0	0	1
chr17	82470000	82480000	0	0	0	0	5	0	0	0	0	0	0	4	0	0	0	3	0	0	0
chr17	82480000	82490000	0	0	0	0	5	0	0	0	0	0	0	5	0	0	0	2	0	0	0
chr17	82490000	82500000	0	0	0	0	6	0	0	0	0	0	0	6	0	0	0	2	0	0	0
chr17	82500000	82510000	0	0	0	0	5	1	0	0	0	0	0	5	0	0	0	3	0	0	0
chr17	82510000	82520000	0	0	0	0	4	0	0	0	0	0	0	4	0	0	0	4	0	0	0
chr17	82520000	82530000	0	0	0	0	6	0	0	0	0	0	0	6	0	0	0	6	0	0	0
chr17	82530000	82540000	1	0	0	1	8	1	0	0	0	0	0	8	0	0	0	5	0	0	0
chr17	82540000	82550000	0	0	0	0	5	0	0	0	0	0	0	5	0	0	0	2	0	0	0
chr17	82550000	82560000	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	5	0	0	0
chr17	82560000	82570000	0	0	0	0	5	1	0	0	0	0	0	5	0	0	0	1	0	0	0
chr17	82570000	82580000	0	0	0	0	3	1	0	0	0	0	0	4	0	0	0	3	0	0	0
chr17	82580000	82590000	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	5	0	0	0
chr17	82590000	82600000	2	2	2	2	8	2	2	2	2	2	2	8	2	2	2	6	2	2	2
chr17	82600000	82610000	3	3	3	3	8	3	3	3	3	3	3	8	3	3	3	6	3	3	3
chr17	82610000	82620000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	82620000	82630000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	82630000	82640000	1	1	1	1	3	1	1	1	1	1	1	3	1	1	1	3	1	1	1
chr17	82640000	82650000	0	0	0	0	3	2	0	0	0	0	0	3	0	0	0	4	0	0	0
chr17	82650000	82660000	0	0	0	0	6	0	0	0	0	0	0	7	0	0	0	8	0	0	0
chr17	82660000	82670000	0	0	0	0	22	0	0	0	0	0	0	22	0	0	0	25	1	0	0
chr17	82670000	82680000	0	0	0	0	5	0	0	0	0	0	0	5	0	0	0	5	0	0	0
chr17	82680000	82690000	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	3	0	0	0
chr17	82690000	82700000	0	0	0	0	5	1	0	0	0	0	0	5	0	0	0	5	0	0	0
chr17	82700000	82710000	1	1	1	1	7	1	1	1	1	1	1	6	1	1	1	7	1	1	1
chr17	82710000	82720000	0	0	0	0	6	1	0	0	0	0	0	6	0	0	0	9	0	0	0
chr17	82720000	82730000	3	3	3	3	7	3	3	3	3	3	3	6	3	3	3	6	3	3	3
chr17	82730000	82740000	1	1	1	1	6	1	1	1	1	1	1	6	1	1	1	9	2	1	1
chr17	82740000	82750000	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	3	0	0	0
chr17	82750000	82760000	0	0	0	0	4	1	0	0	0	0	0	4	0	0	1	5	0	0	0
chr17	82760000	82770000	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1
chr17	82770000	82780000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr17	82780000	82790000	1	1	1	1	4	2	1	1	1	1	1	4	1	1	1	6	1	1	1
chr17	82790000	82800000	0	1	1	0	4	1	1	1	1	0	1	3	1	1	0	9	1	1	0
chr17	82800000	82810000	0	0	0	0	9	2	0	0	0	0	0	9	0	0	0	7	0	0	0
